Isotropic, class F                      
 
 
B    1000
   282.5    77.5    42.5     1.0
   282.5    22.5    52.5     1.0
   282.5    52.5    57.5     1.0
   282.5    67.5    62.5     1.0
   282.5    87.5    67.5     1.0
   282.5    42.5    77.5     1.0
   282.5    62.5    82.5     1.0
   282.5    82.5    87.5     1.0
   287.5    32.5     7.5     1.0
   287.5    57.5    12.5     1.0
   287.5    72.5    17.5     1.0
   287.5    12.5    27.5     1.0
   287.5    47.5    32.5     1.0
   287.5    67.5    37.5     1.0
   287.5    82.5    42.5     1.0
   287.5    37.5    52.5     1.0
   287.5    62.5    57.5     1.0
   287.5    77.5    62.5     1.0
   287.5    27.5    72.5     1.0
   287.5    52.5    77.5     1.0
   287.5    72.5    82.5     1.0
   287.5    87.5    87.5     1.0
   292.5    42.5     7.5     1.0
   292.5    67.5    12.5     1.0
   292.5    82.5    17.5     1.0
   292.5    32.5    27.5     1.0
   292.5    57.5    32.5     1.0
   292.5    77.5    37.5     1.0
   292.5    17.5    47.5     1.0
   292.5    47.5    52.5     1.0
   292.5    67.5    57.5     1.0
   292.5    87.5    62.5     1.0
   292.5    42.5    72.5     1.0
